Left Longitude Bound,Right Longitude Bound,Top Latitude Bound,Bottom Latitude Bound,Summed AADT,Number of Chargers,Proper AADT,Education,Entertainment,Financial,Food Store,Healthcare,Leisure,Outdoor Shops,Public Buildings,Shops,Sustenance,Tourism,Transportation,Longitude Center,Latitude Center,Zipcode
-73.74826291982461,-73.7452054366176,42.66366868720218,42.66142038603874,0.0,0,73575.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.7467341782211,42.662544536620466,12207
-73.8247,-73.82164262735694,42.66142038603874,42.659172084875294,0.0,0,31217.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.82317131367847,42.66029623545702,12208
-73.82164262735694,-73.81858525471387,42.66142038603874,42.659172084875294,9302.666666666666,0,191962.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8201139410354,42.66029623545702,12208
-73.81858525471387,-73.8155278820708,42.66142038603874,42.659172084875294,0.0,0,21920.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.81705656839235,42.66029623545702,12208
-73.8155278820708,-73.81247050942773,42.66142038603874,42.659172084875294,0.0,0,18649.0,0,0,0,0,0,0,0,1,0,0,0,0,-73.81399919574926,42.66029623545702,12208
-73.81247050942773,-73.80941313678464,42.66142038603874,42.659172084875294,0.0,0,61214.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.81094182310619,42.66029623545701,12208
-73.80941313678464,-73.80635576414157,42.66142038603874,42.659172084875294,0.0,0,42565.0,0,0,0,0,0,0,0,1,0,0,0,0,-73.8078844504631,42.66029623545702,12208
-73.80635576414157,-73.8032983914985,42.66142038603874,42.659172084875294,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.80482707782005,42.66029623545702,12208
-73.8032983914985,-73.80024101885542,42.66142038603874,42.659172084875294,0.0,0,53493.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.80176970517694,42.66029623545701,12208
-73.80024101885542,-73.79718364621235,42.66142038603874,42.659172084875294,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,-73.79871233253388,42.66029623545702,12208
-73.79718364621235,-73.79412627356928,42.66142038603874,42.659172084875294,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,-73.79565495989081,42.66029623545702,12208
-73.79412627356928,-73.79106890092619,42.66142038603874,42.659172084875294,0.0,0,20692.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.79259758724774,42.66029623545701,12208
-73.79106890092619,-73.78801152828312,42.66142038603874,42.659172084875294,0.0,0,0.0,0,0,0,0,0,6,0,0,0,0,0,0,-73.78954021460467,42.66029623545702,12208
-73.78801152828312,-73.78495415564005,42.66142038603874,42.659172084875294,0.0,0,73835.0,1,0,0,0,0,2,0,0,0,0,0,0,-73.78648284196159,42.66029623545702,12208
-73.78495415564005,-73.78189678299697,42.66142038603874,42.659172084875294,10179.333333333332,0,113566.0,0,0,0,3,0,0,0,0,0,6,0,0,-73.7834254693185,42.66029623545701,12206
-73.78189678299697,-73.7788394103539,42.66142038603874,42.659172084875294,4606.666666666667,0,174498.0,0,0,0,0,0,4,0,0,0,1,0,2,-73.78036809667543,42.66029623545702,12206
-73.7788394103539,-73.77578203771083,42.66142038603874,42.659172084875294,0.0,0,44868.0,0,0,0,1,0,0,0,0,0,1,0,0,-73.77731072403238,42.66029623545702,12206
-73.77578203771083,-73.77272466506774,42.66142038603874,42.659172084875294,0.0,0,34753.0,0,0,0,1,0,0,0,0,0,0,0,4,-73.7742533513893,42.66029623545701,12206
-73.77272466506774,-73.76966729242467,42.66142038603874,42.659172084875294,0.0,0,76979.0,2,0,0,0,0,1,0,0,0,1,0,1,-73.7711959787462,42.66029623545702,12210
-73.76966729242467,-73.7666099197816,42.66142038603874,42.659172084875294,0.0,0,65261.0,0,0,0,2,0,0,0,1,0,2,0,0,-73.76813860610314,42.66029623545702,12210
-73.7666099197816,-73.76355254713852,42.66142038603874,42.659172084875294,0.0,0,217.0,1,0,0,0,0,0,0,0,0,0,0,0,-73.76508123346005,42.66029623545701,12210
-73.76355254713852,-73.76049517449545,42.66142038603874,42.659172084875294,9384.0,0,189015.0,0,0,0,0,0,3,0,0,0,0,0,0,-73.762023860817,42.66029623545702,12210
-73.76049517449545,-73.75743780185238,42.66142038603874,42.659172084875294,0.0,0,168389.0,0,0,0,0,0,1,0,0,0,0,0,2,-73.75896648817391,42.66029623545702,12210
-73.75743780185238,-73.75438042920929,42.66142038603874,42.659172084875294,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,-73.75590911553083,42.66029623545701,12210
-73.75438042920929,-73.75132305656622,42.66142038603874,42.659172084875294,0.0,0,36956.0,0,0,0,0,0,1,0,0,0,0,2,0,-73.75285174288776,42.66029623545702,12210
-73.75132305656622,-73.74826568392315,42.66142038603874,42.659172084875294,970.6666666666666,0,16784.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.7497943702447,42.66029623545702,12207
-73.74826568392315,-73.74520831128008,42.66142038603874,42.659172084875294,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,-73.74673699760162,42.66029623545702,12207
-73.8247,-73.82164273790816,42.659172084875294,42.656923783711854,0.0,0,113369.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.82317136895409,42.65804793429357,12208
-73.82164273790816,-73.81858547581633,42.659172084875294,42.656923783711854,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.82011410686225,42.65804793429357,12208
-73.81858547581633,-73.8155282137245,42.659172084875294,42.656923783711854,0.0,0,23549.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8170568447704,42.65804793429357,12208
-73.8155282137245,-73.81247095163268,42.659172084875294,42.656923783711854,0.0,0,88034.0,1,0,0,0,0,1,0,0,0,0,0,0,-73.81399958267858,42.65804793429357,12208
-73.81247095163268,-73.80941368954085,42.659172084875294,42.656923783711854,0.0,0,61214.0,0,0,0,0,0,0,0,1,0,0,0,0,-73.81094232058675,42.65804793429357,12208
-73.80941368954085,-73.80635642744902,42.659172084875294,42.656923783711854,0.0,0,42565.0,1,0,0,0,0,0,0,0,0,0,0,0,-73.80788505849492,42.65804793429357,12208
-73.80635642744902,-73.80329916535717,42.659172084875294,42.656923783711854,0.0,0,107600.0,0,0,0,0,1,0,0,0,0,1,0,0,-73.80482779640309,42.65804793429357,12208
-73.80329916535717,-73.80024190326533,42.659172084875294,42.656923783711854,0.0,0,,0,0,0,0,0,0,0,0,3,6,0,0,-73.80177053431127,42.65804793429357,12208
-73.80024190326533,-73.79718464117349,42.659172084875294,42.656923783711854,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,-73.7987132722194,42.65804793429357,12208
-73.79718464117349,-73.79412737908164,42.659172084875294,42.656923783711854,3562.0,0,13766.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.79565601012756,42.65804793429357,12208
-73.79412737908164,-73.7910701169898,42.659172084875294,42.656923783711854,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.79259874803572,42.65804793429357,12208
-73.7910701169898,-73.78801285489797,42.659172084875294,42.656923783711854,0.0,0,5684.0,0,0,0,0,0,8,0,0,0,0,0,0,-73.78954148594389,42.65804793429357,12208
-73.78801285489797,-73.78495559280614,42.659172084875294,42.656923783711854,0.0,0,9545.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.78648422385206,42.65804793429357,12208
-73.78495559280614,-73.78189833071431,42.659172084875294,42.656923783711854,0.0,0,95608.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.78342696176023,42.65804793429357,12206
-73.78189833071431,-73.77884106862248,42.659172084875294,42.656923783711854,0.0,0,118540.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.78036969966838,42.65804793429357,12206
-73.77884106862248,-73.77578380653065,42.659172084875294,42.656923783711854,0.0,0,85838.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.77731243757655,42.65804793429357,12206
-73.77578380653065,-73.77272654443881,42.659172084875294,42.656923783711854,0.0,0,0.0,0,0,0,0,0,4,0,0,0,0,0,0,-73.77425517548474,42.65804793429357,12210
-73.77272654443881,-73.76966928234697,42.659172084875294,42.656923783711854,0.0,1,2479.0,0,0,0,0,0,2,0,0,0,0,0,0,-73.77119791339288,42.65804793429357,12210
-73.76966928234697,-73.76661202025512,42.659172084875294,42.656923783711854,0.0,0,56442.0,0,1,0,0,0,2,0,0,0,0,0,0,-73.76814065130105,42.65804793429357,12210
-73.76661202025512,-73.76355475816328,42.659172084875294,42.656923783711854,10310.0,0,157769.0,0,1,1,0,0,1,0,0,0,6,3,2,-73.76508338920921,42.65804793429357,12210
-73.76355475816328,-73.76049749607144,42.659172084875294,42.656923783711854,0.0,0,36805.0,0,0,0,1,0,0,0,0,0,1,0,0,-73.76202612711737,42.65804793429357,12210
-73.76049749607144,-73.75744023397961,42.659172084875294,42.656923783711854,0.0,1,59339.0,0,0,0,0,0,1,0,0,0,1,0,0,-73.75896886502551,42.65804793429357,12210
-73.75744023397961,-73.75438297188778,42.659172084875294,42.656923783711854,3822.0,0,59122.0,0,0,0,1,0,1,0,0,0,0,0,0,-73.75591160293368,42.65804793429357,12210
-73.75438297188778,-73.75132570979595,42.659172084875294,42.656923783711854,0.0,0,0.0,0,0,0,0,0,4,0,0,0,0,0,0,-73.75285434084185,42.65804793429357,12210
-73.75132570979595,-73.74826844770412,42.659172084875294,42.656923783711854,1466.6666666666667,0,225297.0,0,0,0,1,0,4,0,0,0,1,1,1,-73.74979707875003,42.65804793429357,12207
-73.74826844770412,-73.74521118561229,42.659172084875294,42.656923783711854,0.0,0,60587.0,0,0,1,1,0,0,0,0,0,0,0,0,-73.74673981665819,42.65804793429357,12207
-73.8247,-73.8216428484467,42.656923783711854,42.65467548254841,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.82317142422335,42.65579963313014,12208
-73.8216428484467,-73.81858569689341,42.656923783711854,42.65467548254841,0.0,0,41346.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.82011427267007,42.65579963313014,12208
-73.81858569689341,-73.81552854534011,42.656923783711854,42.65467548254841,0.0,0,,0,0,0,1,0,0,0,1,0,0,0,0,-73.81705712111676,42.65579963313014,12208
-73.81552854534011,-73.81247139378682,42.656923783711854,42.65467548254841,0.0,0,,0,0,0,0,0,1,0,1,0,0,0,0,-73.81399996956348,42.65579963313014,12208
-73.81247139378682,-73.80941424223352,42.656923783711854,42.65467548254841,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.81094281801018,42.65579963313014,12208
-73.80941424223352,-73.80635709068021,42.656923783711854,42.65467548254841,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,-73.80788566645687,42.65579963313014,12208
-73.80635709068021,-73.8032999391269,42.656923783711854,42.65467548254841,0.0,0,11632.0,0,0,0,0,1,1,0,0,0,0,0,0,-73.80482851490358,42.65579963313014,12208
-73.8032999391269,-73.8002427875736,42.656923783711854,42.65467548254841,0.0,0,,0,0,1,0,0,1,0,3,0,1,0,0,-73.80177136335026,42.65579963313014,12208
-73.8002427875736,-73.79718563602029,42.656923783711854,42.65467548254841,0.0,0,65917.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.79871421179695,42.65579963313014,12208
-73.79718563602029,-73.794128484467,42.656923783711854,42.65467548254841,0.0,0,42565.0,1,0,0,0,0,0,0,1,0,0,0,0,-73.79565706024364,42.65579963313014,12208
-73.794128484467,-73.7910713329137,42.656923783711854,42.65467548254841,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,-73.79259990869036,42.65579963313014,12208
-73.7910713329137,-73.7880141813604,42.656923783711854,42.65467548254841,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,-73.78954275713706,42.65579963313014,12208
-73.7880141813604,-73.78495702980709,42.656923783711854,42.65467548254841,0.0,0,9545.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.78648560558376,42.65579963313014,12208
-73.78495702980709,-73.78189987825378,42.656923783711854,42.65467548254841,0.0,0,84127.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.78342845403044,42.65579963313014,12208
-73.78189987825378,-73.77884272670047,42.656923783711854,42.65467548254841,0.0,0,27977.0,0,0,0,0,0,2,0,0,0,0,0,0,-73.78037130247715,42.65579963313014,12206
-73.77884272670047,-73.77578557514717,42.656923783711854,42.65467548254841,0.0,0,60454.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.77731415092383,42.65579963313014,12210
-73.77578557514717,-73.77272842359388,42.656923783711854,42.65467548254841,0.0,0,109148.0,0,0,0,0,0,0,0,1,0,0,1,0,-73.77425699937052,42.65579963313014,12210
-73.77272842359388,-73.76967127204058,42.656923783711854,42.65467548254841,0.0,0,127011.0,0,1,0,0,0,1,0,1,0,0,1,2,-73.77119984781724,42.65579963313014,12210
-73.76967127204058,-73.76661412048728,42.656923783711854,42.65467548254841,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,0,-73.76814269626395,42.65579963313014,12210
-73.76661412048728,-73.76355696893397,42.656923783711854,42.65467548254841,5561.333333333333,0,73426.0,0,0,0,3,0,0,0,0,2,12,1,3,-73.76508554471063,42.65579963313014,12210
-73.76355696893397,-73.76049981738066,42.656923783711854,42.65467548254841,7381.333333333333,0,84054.0,1,0,0,0,0,0,0,0,1,7,0,2,-73.76202839315732,42.65579963313014,12210
-73.76049981738066,-73.75744266582736,42.656923783711854,42.65467548254841,0.0,0,12271.0,0,0,1,0,0,1,0,0,1,1,1,0,-73.758971241604,42.65579963313014,12210
-73.75744266582736,-73.75438551427405,42.656923783711854,42.65467548254841,0.0,0,27640.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.75591409005071,42.65579963313014,12210
-73.75438551427405,-73.75132836272076,42.656923783711854,42.65467548254841,0.0,0,142638.0,0,0,0,0,0,2,0,0,0,0,0,0,-73.7528569384974,42.65579963313014,12207
-73.75132836272076,-73.74827121116746,42.656923783711854,42.65467548254841,0.0,0,266483.0,0,1,0,0,0,1,0,0,0,0,0,0,-73.74979978694411,42.65579963313014,12207
-73.74827121116746,-73.74521405961416,42.656923783711854,42.65467548254841,0.0,0,71788.0,0,0,0,0,0,0,0,1,0,0,0,0,-73.74674263539082,42.65579963313014,12207
-73.8247,-73.82164295897255,42.65467548254841,42.65242718138497,0.0,0,12468.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.82317147948628,42.65355133196669,12208
-73.82164295897255,-73.81858591794509,42.65467548254841,42.65242718138497,0.0,0,112900.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.82011443845882,42.65355133196669,12208
-73.81858591794509,-73.81552887691761,42.65467548254841,42.65242718138497,0.0,0,36854.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.81705739743134,42.6535513319667,12208
-73.81552887691761,-73.81247183589015,42.65467548254841,42.65242718138497,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,-73.81400035640387,42.65355133196669,12208
-73.81247183589015,-73.80941479486269,42.65467548254841,42.65242718138497,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,-73.81094331537642,42.65355133196669,12208
-73.80941479486269,-73.80635775383523,42.65467548254841,42.65242718138497,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,-73.80788627434895,42.65355133196669,12208
-73.80635775383523,-73.80330071280777,42.65467548254841,42.65242718138497,0.0,0,73709.0,0,0,0,0,0,0,0,0,0,0,0,1,-73.8048292333215,42.65355133196669,12208
-73.80330071280777,-73.80024367178031,42.65467548254841,42.65242718138497,2396.6666666666665,0,71663.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.80177219229404,42.65355133196669,12208
-73.80024367178031,-73.79718663075285,42.65467548254841,42.65242718138497,0.0,0,12870.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.79871515126658,42.65355133196669,12208
-73.79718663075285,-73.79412958972539,42.65467548254841,42.65242718138497,0.0,0,45849.0,0,0,0,0,0,0,0,1,0,0,0,0,-73.79565811023912,42.65355133196669,12208
-73.79412958972539,-73.79107254869793,42.65467548254841,42.65242718138497,0.0,0,42565.0,1,0,0,0,0,2,0,2,0,0,0,0,-73.79260106921164,42.65355133196669,12208
-73.79107254869793,-73.78801550767047,42.65467548254841,42.65242718138497,7671.333333333333,0,88858.0,0,0,2,1,1,0,0,0,0,4,0,2,-73.78954402818418,42.65355133196669,12208
-73.78801550767047,-73.78495846664299,42.65467548254841,42.65242718138497,1884.6666666666667,0,156007.0,0,0,0,2,0,0,0,0,2,5,0,0,-73.78648698715674,42.6535513319667,12208
-73.78495846664299,-73.78190142561553,42.65467548254841,42.65242718138497,0.0,0,127040.0,0,0,0,0,0,1,0,0,0,0,0,1,-73.78342994612926,42.65355133196669,12209
-73.78190142561553,-73.77884438458807,42.65467548254841,42.65242718138497,8510.0,0,44129.0,0,0,0,0,1,1,0,0,0,0,1,0,-73.7803729051018,42.65355133196669,12209
-73.77884438458807,-73.77578734356061,42.65467548254841,42.65242718138497,0.0,0,65552.0,1,0,1,0,2,0,0,0,0,3,0,0,-73.77731586407434,42.65355133196669,12210
-73.77578734356061,-73.77273030253315,42.65467548254841,42.65242718138497,0.0,2,52223.0,0,0,2,1,1,0,0,0,0,2,0,4,-73.77425882304686,42.65355133196669,12210
-73.77273030253315,-73.76967326150569,42.65467548254841,42.65242718138497,0.0,0,82872.0,0,0,0,1,0,2,0,0,0,2,0,0,-73.77120178201942,42.65355133196669,12210
-73.76967326150569,-73.76661622047823,42.65467548254841,42.65242718138497,0.0,0,95147.0,0,0,0,0,0,0,1,0,4,13,1,2,-73.76814474099196,42.65355133196669,12210
-73.76661622047823,-73.76355917945077,42.65467548254841,42.65242718138497,0.0,0,143923.0,0,1,0,1,0,0,1,0,1,7,0,0,-73.76508769996451,42.65355133196669,12210
-73.76355917945077,-73.7605021384233,42.65467548254841,42.65242718138497,0.0,0,146326.0,1,0,0,0,0,0,0,0,0,1,0,0,-73.76203065893704,42.65355133196669,12210
-73.7605021384233,-73.75744509739584,42.65467548254841,42.65242718138497,4092.0,0,67809.0,0,0,0,0,0,1,0,0,0,2,2,5,-73.75897361790956,42.65355133196669,12210
-73.75744509739584,-73.75438805636838,42.65467548254841,42.65242718138497,0.0,0,17979.0,0,1,0,0,0,2,0,2,0,0,3,2,-73.75591657688211,42.65355133196669,12210
-73.75438805636838,-73.75133101534092,42.65467548254841,42.65242718138497,2427.3333333333335,1,,0,0,0,0,0,0,0,2,0,4,2,0,-73.75285953585465,42.65355133196669,12207
-73.75133101534092,-73.74827397431346,42.65467548254841,42.65242718138497,5772.666666666667,5,332168.0,0,1,1,1,0,7,0,1,0,6,2,5,-73.74980249482718,42.65355133196669,12207
-73.74827397431346,-73.74521693328599,42.65467548254841,42.65242718138497,0.0,0,186794.0,0,0,0,0,0,0,0,0,0,1,1,0,-73.74674545379972,42.6535513319667,12207
-73.8247,-73.82164306948569,42.65242718138497,42.65017888022154,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.82317153474284,42.651303030803255,12208
-73.82164306948569,-73.81858613897137,42.65242718138497,42.65017888022154,0.0,0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,-73.82011460422854,42.651303030803255,12208
-73.81858613897137,-73.81552920845705,42.65242718138497,42.65017888022154,0.0,0,100402.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.81705767371422,42.651303030803255,12208
-73.81552920845705,-73.81247227794273,42.65242718138497,42.65017888022154,0.0,0,137226.0,0,0,1,0,1,0,0,1,0,0,0,1,-73.81400074319991,42.651303030803255,12208
-73.81247227794273,-73.80941534742841,42.65242718138497,42.65017888022154,5790.0,0,11680.0,0,0,0,0,0,1,0,0,0,1,0,1,-73.81094381268558,42.651303030803255,12208
-73.80941534742841,-73.8063584169141,42.65242718138497,42.65017888022154,0.0,0,48456.0,0,0,0,0,0,0,0,1,0,0,0,0,-73.80788688217127,42.651303030803255,12208
-73.8063584169141,-73.80330148639977,42.65242718138497,42.65017888022154,0.0,0,9586.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.80482995165693,42.651303030803255,12208
-73.80330148639977,-73.80024455588546,42.65242718138497,42.65017888022154,5714.0,0,71663.0,0,0,0,0,0,0,0,1,0,0,0,0,-73.80177302114262,42.651303030803255,12208
-73.80024455588546,-73.79718762537114,42.65242718138497,42.65017888022154,0.0,0,65361.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.7987160906283,42.651303030803255,12208
-73.79718762537114,-73.79413069485682,42.65242718138497,42.65017888022154,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.795659160114,42.651303030803255,12208
-73.79413069485682,-73.7910737643425,42.65242718138497,42.65017888022154,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.79260222959965,42.651303030803255,12208
-73.7910737643425,-73.78801683382818,42.65242718138497,42.65017888022154,0.0,0,36748.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.78954529908535,42.651303030803255,12208
-73.78801683382818,-73.78495990331386,42.65242718138497,42.65017888022154,0.0,0,11835.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.78648836857103,42.651303030803255,12209
-73.78495990331386,-73.78190297279954,42.65242718138497,42.65017888022154,0.0,0,0.0,2,0,0,0,0,1,0,0,0,0,0,0,-73.78343143805674,42.651303030803255,12209
-73.78190297279954,-73.77884604228522,42.65242718138497,42.65017888022154,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,-73.78037450754238,42.651303030803255,12209
-73.77884604228522,-73.7757891117709,42.65242718138497,42.65017888022154,0.0,0,8963.0,3,0,1,0,0,1,0,0,0,2,1,0,-73.77731757702809,42.651303030803255,12209
-73.7757891117709,-73.77273218125659,42.65242718138497,42.65017888022154,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,-73.77426064651374,42.651303030803255,12210
-73.77273218125659,-73.76967525074227,42.65242718138497,42.65017888022154,2271.0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,-73.77120371599945,42.651303030803255,12210
-73.76967525074227,-73.76661832022795,42.65242718138497,42.65017888022154,0.0,0,125085.0,1,1,0,2,0,1,0,0,1,3,1,1,-73.76814678548511,42.651303030803255,12210
-73.76661832022795,-73.76356138971363,42.65242718138497,42.65017888022154,0.0,0,87065.0,0,0,0,0,0,0,0,0,0,1,0,0,-73.76508985497081,42.651303030803255,12210
-73.76356138971363,-73.76050445919931,42.65242718138497,42.65017888022154,1210.0,0,195321.0,0,0,0,0,0,1,0,0,1,2,1,1,-73.76203292445646,42.651303030803255,12210
-73.76050445919931,-73.75744752868499,42.65242718138497,42.65017888022154,0.0,0,0.0,0,3,0,0,0,1,0,0,0,1,13,1,-73.75897599394217,42.651303030803255,12210
-73.75744752868499,-73.75439059817067,42.65242718138497,42.65017888022154,0.0,0,489600.0,0,0,2,0,0,1,0,2,0,4,5,4,-73.75591906342785,42.651303030803255,12210
-73.75439059817067,-73.75133366765635,42.65242718138497,42.65017888022154,5988.666666666666,0,,0,0,3,0,1,2,0,1,1,14,1,9,-73.75286213291352,42.651303030803255,12207
-73.75133366765635,-73.74827673714204,42.65242718138497,42.65017888022154,6073.333333333334,1,283039.0,0,0,0,0,0,2,1,0,3,9,1,3,-73.7498052023992,42.651303030803255,12207
-73.74827673714204,-73.74521980662772,42.65242718138497,42.65017888022154,0.0,0,154285.0,0,0,0,0,0,1,0,0,0,0,0,1,-73.7467482718849,42.651303030803255,12207
-73.8247,-73.82164317998613,42.65017888022154,42.647930579058105,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.82317158999305,42.649054729639815,12208
-73.82164317998613,-73.81858635997223,42.65017888022154,42.647930579058105,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.82011476997917,42.64905472963982,12208
-73.81858635997223,-73.81552953995835,42.65017888022154,42.647930579058105,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.81705794996529,42.649054729639815,12208
-73.81552953995835,-73.81247271994447,42.65017888022154,42.647930579058105,0.0,0,100402.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.81400112995141,42.649054729639815,12208
-73.81247271994447,-73.80941589993058,42.65017888022154,42.647930579058105,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.81094430993753,42.649054729639815,12208
-73.80941589993058,-73.8063590799167,42.65017888022154,42.647930579058105,0.0,0,36824.0,0,1,0,0,0,6,0,0,0,0,0,0,-73.80788748992363,42.649054729639815,12208
-73.8063590799167,-73.80330225990282,42.65017888022154,42.647930579058105,0.0,0,46410.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.80483066990975,42.649054729639815,12208
-73.80330225990282,-73.80024543988894,42.65017888022154,42.647930579058105,0.0,0,40108.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.80177384989587,42.649054729639815,12208
-73.80024543988894,-73.79718861987506,42.65017888022154,42.647930579058105,0.0,0,80606.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.79871702988198,42.649054729639815,12208
-73.79718861987506,-73.79413179986118,42.65017888022154,42.647930579058105,0.0,0,18529.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.7956602098681,42.649054729639815,12208
-73.79413179986118,-73.79107497984728,42.65017888022154,42.647930579058105,0.0,0,18529.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.79260338985424,42.64905472963982,12208
-73.79107497984728,-73.7880181598334,42.65017888022154,42.647930579058105,0.0,0,36748.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.78954656984033,42.649054729639815,12209
-73.7880181598334,-73.7849613398195,42.65017888022154,42.647930579058105,0.0,0,11835.0,0,0,0,0,0,1,0,0,0,0,0,0,-73.78648974982643,42.64905472963982,12209
-73.7849613398195,-73.78190451980562,42.65017888022154,42.647930579058105,0.0,0,0.0,0,0,0,0,0,6,0,0,0,0,0,0,-73.78343292981255,42.649054729639815,12209
-73.78190451980562,-73.77884769979174,42.65017888022154,42.647930579058105,0.0,0,0.0,0,0,0,0,0,2,0,0,0,0,0,1,-73.78037610979867,42.649054729639815,12209
-73.77884769979174,-73.77579087977786,42.65017888022154,42.647930579058105,0.0,0,38176.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.77731928978478,42.649054729639815,12209
-73.77579087977786,-73.77273405976398,42.65017888022154,42.647930579058105,0.0,0,47139.0,0,0,0,0,1,0,0,1,0,0,0,2,-73.7742624697709,42.649054729639815,12209
-73.77273405976398,-73.7696772397501,42.65017888022154,42.647930579058105,0.0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,-73.77120564975704,42.649054729639815,12202
-73.7696772397501,-73.76662041973621,42.65017888022154,42.647930579058105,0.0,0,96853.0,0,0,0,0,0,0,0,0,0,0,0,0,-73.76814882974315,42.649054729639815,12210
-73.76662041973621,-73.76356359972232,42.65017888022154,42.647930579058105,0.0,0,70765.0,0,0,0,0,0,1,0,0,0,0,0,0,-73.76509200972927,42.64905472963982,12210
-73.76356359972232,-73.76050677970844,42.65017888022154,42.647930579058105,0.0,0,112146.0,1,5,0,0,0,2,0,1,0,1,10,5,-73.76203518971538,42.649054729639815,12210
-73.76050677970844,-73.75744995969454,42.65017888022154,42.647930579058105,0.0,0,,0,0,0,0,0,0,0,1,0,1,4,0,-73.75897836970147,42.64905472963982,12210
-73.75744995969454,-73.75439313968066,42.65017888022154,42.647930579058105,1291.3333333333333,2,,0,0,0,0,0,1,0,0,0,2,0,0,-73.7559215496876,42.649054729639815,12207
-73.75439313968066,-73.75133631966678,42.65017888022154,42.647930579058105,0.0,1,569031.0,0,1,7,0,0,0,0,1,0,16,1,3,-73.75286472967372,42.649054729639815,12207
-73.75133631966678,-73.7482794996529,42.65017888022154,42.647930579058105,0.0,0,261366.0,0,0,0,2,0,1,1,2,2,4,0,4,-73.74980790965984,42.649054729639815,12207
